id,ticker,dividend_yield,predicted_high,predicted_low,is_odd,last_updated,company_name,total_dividend_2025,previous_close,live_price_2026,base_yield,live_yield,sector,last_mined,last_live_update,pe_ratio,payout_ratio,pbv,roe,beta
703,BMHS.JK,0.34,,,false,2026-03-06 07:02:09.892048+00,Bundamedik Tbk.,0.65,189,,,,,2026-03-13 16:43:27.746599+00,,135,46.43,0.94630116,0.87,-0.278
704,FLMC.JK,0,,,false,2026-03-06 07:02:11.21875+00,Falmaco Nonwoven Industri Tbk.,0,145,,,,,2026-03-13 16:43:28.318295+00,,8.988903,,3.2413824,-70.62,1.764
705,NICL.JK,4.91,,,false,2026-03-06 07:02:12.634012+00,PAM Mineral Tbk.,42,855,,,,,2026-03-13 16:43:28.863721+00,,16.65368,99.42,10.947503,65.79,0.374
706,UVCR.JK,0,,,false,2026-03-06 07:02:14.076262+00,Trimegah Karya Pratama Tbk.,0,121,,,,,2026-03-13 16:43:29.417586+00,,35.072464,,2.4152179,-0.08,1.391
707,BUKA.JK,0,,,false,2026-03-06 07:02:15.352496+00,Bukalapak.com Tbk.,0,136,,,,,2026-03-13 16:43:29.965944+00,,6.4700284,0,0.50853854,7.82,0.335
708,HAIS.JK,7.39,,,false,2026-03-06 07:02:16.687668+00,Hasnur Internasional Shipping T,15.37,208,,,,,2026-03-13 16:43:30.493877+00,,9.690193,,0.7009456,10.88,0.205
709,OILS.JK,0,,,false,2026-03-06 07:02:18.158877+00,Indo Oil Perkasa Tbk.,0,228,,,,,2026-03-13 16:43:31.074538+00,,,,1.0657543,8.61,0.66
710,GPSO.JK,0,,,false,2026-03-06 07:02:19.470953+00,Geoprima Solusi Tbk.,0,300,,,,,2026-03-13 16:43:31.619373+00,,,,4.827575,-14.42,-0.274
711,MCOL.JK,6.86,,,false,2026-03-06 07:02:20.818945+00,Prima Andalan Mandiri Tbk.,275,4010,,,,,2026-03-13 16:43:32.170387+00,,17.250278,136.91,25541.4,12.04,-0.466
712,RSGK.JK,0,,,false,2026-03-06 07:02:22.114339+00,Kedoya Adyaraya Tbk.,0,980,,,,,2026-03-06 09:04:37.508594+00,,,,,,
713,RUNS.JK,0,,,false,2026-03-06 07:02:23.504903+00,Global Sukses Solusi Tbk.,0,122,,,,,2026-03-13 16:43:32.714325+00,,,,1.956194,,0.293
714,SBMA.JK,3.51,,,false,2026-03-06 07:02:24.843145+00,Surya Biru Murni Acetylene Tbk.,4,114,,,,,2026-03-13 16:43:33.233015+00,,9.647935,,0.4521244,5.96,-0.396
715,CMNT.JK,0,,,false,2026-03-06 07:02:26.183289+00,Cemindo Gemilang Tbk.,0,700,,,,,2026-03-13 16:43:33.791745+00,,,0,4.596675,-21.22,0.17
716,GTSI.JK,0.76,,,false,2026-03-06 07:02:27.514581+00,GTS Internasional Tbk.,1.5,197,,,,,2026-03-13 16:43:34.346109+00,,34.44056,27.06,49249.996,8.67,0.285
717,IDEA.JK,1,,,false,2026-03-06 07:02:28.839225+00,Idea Indonesia Akademi Tbk.,1.3,130,,,,,2026-03-13 16:43:34.879102+00,,59.36073,,2.1755502,3.08,0.377
718,KUAS.JK,3.09,,,false,2026-03-06 07:02:30.109636+00,Ace Oldfields Tbk.,3,97,,,,,2026-03-13 16:43:35.425782+00,,17.83744,,0.76050997,7.17,-0.032
719,BOBA.JK,4.49,,,false,2026-03-06 07:02:31.395481+00,Formosa Ingredient Factory Tbk.,7,156,,,,,2026-03-13 16:43:35.997072+00,,9.19486,,1.0761367,10.22,
720,MTEL.JK,5.02,,,false,2026-03-06 07:02:32.724831+00,Dayamitra Telekomunikasi Tbk.,25.3343,505,,,,,2026-03-13 16:43:36.543482+00,,18.68986,67.02,1.2528716,6.37,-0.126
721,DEPO.JK,2,,,false,2026-03-06 07:02:34.01981+00,Caturkarda Depo Bangunan Tbk.,4.2,210,,,,,2026-03-13 16:43:37.106877+00,,16.055046,32.13,1.0711608,6.83,0.446
722,BINO.JK,0,,,false,2026-03-06 07:02:35.307582+00,Perma Plasindo Tbk.,0,123,,,,,2026-03-13 16:43:37.666029+00,,21.987844,,0.6923804,-11.68,0.169
723,CMRY.JK,5.64,,,false,2026-03-06 07:02:36.597108+00,Cisarua Mountain Dairy Tbk.,250,4430,,,,,2026-03-13 16:43:38.20283+00,,17.286457,97.58,5.1809716,30.04,-0.033
724,WGSH.JK,0.43,,,false,2026-03-06 07:02:37.920787+00,Wira Global Solusi Tbk.,1,230,,,,,2026-03-13 16:43:38.769831+00,,38.655464,,3.1852427,7.95,0.99
725,TAYS.JK,0,,,false,2026-03-06 07:02:39.252253+00,Jaya Swarasa Agung Tbk.,0,59,,,,,2026-03-13 16:43:39.32357+00,,9.844819,,1.4583745,-81.1,-0.687
726,WMPP.JK,0,,,false,2026-03-06 07:02:40.495948+00,"WMPP.JK,0P0001NZ4Y,0",0,20,,,,,2026-03-13 16:43:39.877454+00,,,0,2.1829295,-64.38,0.598
727,RMKE.JK,0.12,,,false,2026-03-06 07:02:41.892609+00,RMK Energy Tbk.,3.5,2970,,,,,2026-03-13 16:43:40.41596+00,,57.181366,6.73,7.058102,13.54,0.399
728,OBMD.JK,0,,,false,2026-03-06 07:02:43.173886+00,OBM Drilchem Tbk.,0,244,,,,,2026-03-13 16:43:40.953394+00,,,,1.0062686,18.41,-2.581
729,AVIA.JK,5.67,,,false,2026-03-06 07:02:44.457032+00,Avia Avian Tbk.,22,388,,,,,2026-03-13 16:43:41.496865+00,,13.324176,75.58,2.4130104,18.19,-0.125
730,IPPE.JK,0,,,false,2026-03-06 07:02:45.791411+00,Indo Pureco Pratama Tbk.,0,14,,,,,2026-03-06 09:04:44.59484+00,,,,,,
731,NASI.JK,0,,,false,2026-03-06 07:02:47.110619+00,Wahana Inti Makmur Tbk.,0,129,,,,,2026-03-13 16:43:42.025849+00,,25.630836,,1.8183355,-5.32,0.358
732,BSML.JK,0,,,false,2026-03-06 07:02:48.434787+00,"Bintang Samudera Mandiri Lines ",0,328,,,,,2026-03-13 16:43:42.584453+00,,99.36382,,4.6268215,2.84,-0.742
733,DRMA.JK,4.43,,,false,2026-03-06 07:02:49.822425+00,Dharma Polimetal Tbk.,43,970,,,,,2026-03-13 16:43:43.125015+00,,7.8238425,34.68,1.7938414,24.2,0.162
734,ADMR.JK,2.46,,,false,2026-03-06 07:02:51.201626+00,Alamtri Minerals Indonesia Tbk.,47.82,1940,,,,,2026-03-13 16:43:43.648438+00,,15.130245,38.74,51052.633,16.42,0.39
735,SEMA.JK,0,,,false,2026-03-06 07:02:52.649162+00,Semacom Integrated Tbk.,0,100,,,,,2026-03-13 16:43:44.203009+00,,5.7237706,,0.8387995,5.69,-0.26
736,ASLC.JK,1.35,,,false,2026-03-06 07:02:53.970335+00,Autopedia Sukses Lestari Tbk.,1,74,,,,,2026-03-13 16:43:44.744091+00,,27.106226,36.63,1.2479552,5.19,0.789
737,NETV.JK,0,,,false,2026-03-06 07:02:55.283609+00,MDTV Media Technologies Tbk.,0,78,,,,,2026-03-13 16:43:45.282453+00,,,0,5.652993,,0.75
738,BAUT.JK,0,,,false,2026-03-06 07:02:56.601907+00,Mitra Angkasa Sejahtera Tbk.,0,30,,,,,2026-03-13 16:43:45.830578+00,,,,0.8374742,-10.58,0.974
739,ENAK.JK,0,,,false,2026-03-06 07:02:57.892299+00,Champ Resto Indonesia Tbk.,0,402,,,,,2026-03-13 16:43:46.384658+00,,24.753695,0,3.560673,-14.73,-0.321
740,NTBK.JK,0.07,,,false,2026-03-06 07:02:59.19127+00,Nusatama Berkah Tbk.,0.0474,68,,,,,2026-03-13 16:43:46.935766+00,,303.5714,,1.922805,0.86,0.342
741,SMKM.JK,0,,,false,2026-03-06 07:03:00.493194+00,Sumber Mas Konstruksi Tbk.,0,96,,,,,2026-03-13 16:43:47.497777+00,,6.601114,,0.58076227,1.57,-0.75
742,STAA.JK,4.51,,,false,2026-03-06 07:03:01.824947+00,Sumber Tani Agung Resources Tbk,55,1220,,,,,2026-03-13 16:43:48.049423+00,,8.13496,36.67,2.0752323,28.31,
743,NANO.JK,0,,,false,2026-03-06 07:03:03.103277+00,Nanotech Indonesia Global Tbk.,0,33,,,,,2026-03-13 16:43:48.589225+00,,12.653374,,0.86063004,0.06,-0.016
744,BIKE.JK,4.1,,,false,2026-03-06 07:03:04.467148+00,Sepeda Bersama Indonesia Tbk.,15,366,,,,,2026-03-13 16:43:49.131518+00,,14.04613,,4.0635962,12.84,-0.271
745,WIRG.JK,0,,,false,2026-03-06 07:03:05.767535+00,WIR ASIA Tbk.,0,76,,,,,2026-03-13 16:43:49.730702+00,,57.142857,0,1.105133,10.73,0.793
746,SICO.JK,4.69,,,false,2026-03-06 07:03:07.433808+00,Sigma Energy Compressindo Tbk.,6,128,,,,,2026-03-13 16:43:50.297443+00,,13.489303,,0.912682,11.05,-0.057
747,TLDN.JK,7.38,,,false,2026-03-06 07:03:09.328507+00,Teladan Prima Agro Tbk.,46.5,630,,,,,2026-03-13 16:43:50.849109+00,,6.4681726,31.83,2.2811787,40.22,-0.018
748,MTMH.JK,0,,,false,2026-03-06 07:03:11.508015+00,Murni Sadar Tbk.,0,950,,,,,2026-03-13 16:43:51.400886+00,,38.50831,0,1.3105328,3.17,0.127
749,WINR.JK,0,,,false,2026-03-06 07:03:13.440509+00,Winner Nusantara Jaya Tbk.,0,29,,,,,2026-03-13 16:43:51.929879+00,,0.031944554,,0.41828933,6.08,0.681
750,IBOS.JK,0,,,false,2026-03-06 07:03:15.507818+00,Indo Boga Sukses Tbk.,0,127,,,,,2026-03-13 16:43:52.474194+00,,,0,2.9953537,-0.13,1.513
751,OLIV.JK,0,,,false,2026-03-06 07:03:17.215907+00,Oscar Mitra Sukses Sejahtera Tb,0,52,,,,,2026-03-13 16:43:53.03169+00,,56.955093,,2.3367636,-13.41,0.827
752,ASHA.JK,0,,,false,2026-03-06 07:07:54.754566+00,Cilacap Samudera Fishing Indust,0,69,,,,,2026-03-13 16:43:53.587203+00,,,,2.855015,-27.43,1.404
753,SWID.JK,1.02,,,false,2026-03-06 07:07:56.234416+00,Saraswanti Indoland Development,0.93924,92,,,,,2026-03-13 16:43:54.179396+00,,,,1.8819293,14.88,0.012
754,TRGU.JK,0,,,false,2026-03-06 07:07:57.575081+00,Cerestar Indonesia Tbk.,0,189,,,,,2026-03-13 16:43:54.726659+00,,,0,1.5404302,-3.28,0.254
755,ARKO.JK,0,,,false,2026-03-06 07:07:58.862894+00,Arkora Hydro Tbk.,0,5650,,,,,2026-03-13 16:43:55.285906+00,,347.9064,0,32.124176,13.2,
756,CHEM.JK,0.97,,,false,2026-03-06 07:08:00.30426+00,Chemstar Indonesia Tbk.,0.77,79,,,,,2026-03-13 16:43:55.844781+00,,,,1.1502453,0.29,-0.606
757,DEWI.JK,0,,,false,2026-03-06 07:08:01.623364+00,Dewi Shri Farmindo Tbk.,0,122,,,,,2026-03-13 16:43:56.374827+00,,,,1.5324131,4.29,-0.449
758,AXIO.JK,7.02,,,false,2026-03-06 07:08:02.985419+00,Tera Data Indonusa Tbk.,8,114,,,,,2026-03-13 16:43:56.918506+00,,,,1.3113548,11.22,0.048
759,KRYA.JK,0,,,false,2026-03-06 07:08:04.290507+00,Bangun Karya Perkasa Jaya Tbk.,0,60,,,,,2026-03-13 16:43:57.479679+00,,,,3.1477885,-104.63,0.317
760,HATM.JK,0,,,false,2026-03-06 07:08:05.600808+00,Habco Trans Maritima Tbk.,0,300,,,,,2026-03-13 16:43:58.012497+00,,18.416204,0,1.5988147,10.65,-0.145
761,RCCC.JK,0,,,false,2026-03-06 07:08:06.906803+00,Utama Radar Cahaya Tbk.,0,110,,,,,2026-03-13 16:43:58.559338+00,,,,1.7230576,7.61,-1.188
762,GULA.JK,0,,,false,2026-03-06 07:08:08.289612+00,Aman Agrindo Tbk.,0,270,,,,,2026-03-13 16:43:59.112664+00,,,,2.021548,-4.6,0.457
763,JARR.JK,0.32,,,false,2026-03-06 07:08:09.692164+00,Jhonlin Agro Raya Tbk.,5.65,1755,,,,,2026-03-13 16:43:59.679664+00,,49.159664,15.83,8.648131,18.98,1.283
764,AMMS.JK,0,,,false,2026-03-06 07:08:10.993766+00,Agung Menjangan Mas Tbk.,0,416,,,,,2026-03-13 16:44:00.223623+00,,,,7.1696944,0.22,1.189
765,RAFI.JK,0,,,false,2026-03-06 07:08:12.39941+00,Sari Kreasi Boga Tbk.,0,36,,,,,2026-03-06 09:04:59.114064+00,,,,,,
766,KKES.JK,0,,,false,2026-03-06 07:08:13.786169+00,Kusuma Kemindo Sentosa Tbk.,0,29,,,,,2026-03-13 16:44:00.753277+00,,,,0.7156783,-9.58,-0.353
767,ELPI.JK,1.02,,,false,2026-03-06 07:08:15.115695+00,Pelayaran Nasional Ekalya Purna,13.5,1325,,,,,2026-03-13 16:44:01.300565+00,,46.006947,46.91,3.8008962,8.7,0.506
768,EURO.JK,0.07,,,false,2026-03-06 07:08:16.402985+00,Estee Gold Feet Tbk.,1.5,2100,,,,,2026-03-13 16:44:01.868207+00,,,,103.14849,2.88,3.961
769,KLIN.JK,0,,,false,2026-03-06 07:08:17.741115+00,Klinko Karya Imaji Tbk.,0,173,,,,,2026-03-13 16:44:02.419923+00,,,,7.152307,-8.02,-0.852
770,TOOL.JK,0.36,,,false,2026-03-06 07:08:19.150026+00,Rohartindo Nusantara Luas Tbk.,0.21,59,,,,,2026-03-13 16:44:02.970901+00,,,,0.6485298,-3.24,0.402
771,BUAH.JK,4.6,,,false,2026-03-06 07:08:20.523781+00,Segar Kumala Indonesia Tbk.,23,500,,,,,2026-03-13 16:44:03.503259+00,,16.447369,34.56,4.5718465,30.56,-0.573
772,CRAB.JK,0.84,,,false,2026-03-06 07:08:21.887683+00,Toba Surimi Industries Tbk.,2,238,,,,,2026-03-13 16:44:04.051419+00,,,,2.0214202,13.72,-0.012
773,MEDS.JK,0,,,false,2026-03-06 07:08:23.183886+00,Hetzer Medical Indonesia Tbk.,0,59,,,,,2026-03-13 16:44:04.634969+00,,,,1.811316,-15.82,0.85
774,COAL.JK,0,,,false,2026-03-06 07:08:24.468063+00,Black Diamond Resources Tbk.,0,60,,,,,2026-03-13 16:44:05.247949+00,,,,0.9620318,5.74,-0.224
775,PRAY.JK,0,,,false,2026-03-06 07:08:25.745191+00,Famon Awal Bros Sedaya Tbk.,0,750,,,,,2026-03-13 16:44:05.802288+00,,70.888466,0,3.2968192,4.42,0.362
776,CBUT.JK,0,,,false,2026-03-06 07:08:27.109667+00,Citra Borneo Utama Tbk.,0,855,,,,,2026-03-13 16:44:06.392811+00,,30.308403,0,2.5208597,10.29,-0.319
777,BELI.JK,0,,,false,2026-03-06 07:08:28.39204+00,Global Digital Niaga Tbk.,0,420,,,,,2026-03-13 16:44:07.025663+00,,,0,6.3031826,-31.39,-0.164
778,MKTR.JK,1.14,,,false,2026-03-06 07:08:29.700507+00,Menthobi Karyatama Raya Tbk.,1.51,132,,,,,2026-03-13 16:44:07.662222+00,,22.410866,25.62,2.4620895,11.45,1.284
779,OMED.JK,1.43,,,false,2026-03-06 07:08:30.997794+00,Jayamas Medica Industri Tbk.,3.57,250,,,,,2026-03-13 16:44:08.297996+00,,18.532246,26.44,2.5856898,14.6,0.21
780,BSBK.JK,0,,,false,2026-03-06 07:08:32.340567+00,Wulandari Bangun Laksana Tbk.,0,56,,,,,2026-03-13 16:44:08.896299+00,,4.1146216,0,0.6550321,17.66,0.254
781,PDPP.JK,0.38,,,false,2026-03-06 07:08:33.650643+00,Primadaya Plastisindo Tbk.,1.17,310,,,,,2026-03-13 16:44:09.497153+00,,29.608404,11.19,2.248968,7.84,0.275
782,KDTN.JK,0.1,,,false,2026-03-06 07:08:34.959114+00,Puri Sentul Permai Tbk.,0.88,885,,,,,2026-03-13 16:44:10.111626+00,,,,16.551336,2.04,0.498
783,ZATA.JK,0.05,,,false,2026-03-06 07:08:36.322351+00,Bersama Zatta Jaya Tbk.,0.05,97,,,,,2026-03-13 16:44:10.660473+00,,,,1.6507267,0.34,3.348
784,NINE.JK,0,,,false,2026-03-06 07:08:37.728539+00,Techno9 Indonesia Tbk.,0,125,,,,,2026-03-13 16:44:11.198924+00,,,,8.218818,-18.41,-4.539
785,MMIX.JK,0,,,false,2026-03-06 07:08:39.257024+00,Multi Medika Internasional Tbk.,0,210,,,,,2026-03-13 16:44:11.771008+00,,,,5.5207953,12.75,1.711
786,PADA.JK,0,,,false,2026-03-06 07:08:40.571503+00,Personel Alih Daya Tbk.,0,126,,,,,2026-03-13 16:44:12.314267+00,,,,3.353115,-6.4,-0.29
787,ISAP.JK,0,,,false,2026-03-06 07:08:41.891819+00,Isra Presisi Indonesia Tbk.,0,30,,,,,2026-03-13 16:44:12.86997+00,,,,0.7155806,-0.98,1.673
788,VTNY.JK,0,,,false,2026-03-06 07:08:43.37598+00,Venteny Fortuna International T,0,64,,,,,2026-03-13 16:44:13.423484+00,,23.443224,0,0.97431767,3.57,0.547
789,SOUL.JK,0,,,false,2026-03-06 07:08:44.690335+00,Mitra Tirta Buwana Tbk.,0,59,,,,,2026-03-13 16:44:14.003094+00,,,,1.810038,-10.85,-1.531
790,ELIT.JK,2.55,,,false,2026-03-06 07:08:46.17311+00,Data Sinergitama Jaya Tbk.,5,196,,,,,2026-03-13 16:44:14.614587+00,,,,2.6404417,21.11,-0.263
791,BEER.JK,0,,,false,2026-03-06 07:08:47.506116+00,Jobubu Jarum Minahasa Tbk.,0,131,,,,,2026-03-13 16:44:15.181497+00,,,,2.2239954,3.04,-0.251
792,CBPE.JK,0.34,,,false,2026-03-06 07:08:48.860197+00,Citra Buana Prasida Tbk.,1,294,,,,,2026-03-13 16:44:15.756715+00,,,,1.3001659,15.57,0.069
793,SUNI.JK,2.61,,,false,2026-03-06 07:08:50.192816+00,Sunindo Pratama Tbk.,20.78,795,,,,,2026-03-13 16:44:16.301234+00,,10.76944,28.15,2.3836222,23.38,-0.853
794,CBRE.JK,0,,,false,2026-03-06 07:08:51.465927+00,Cakra Buana Resources Energi Tb,0,850,,,,,2026-03-13 16:44:16.876122+00,,11.574074,0,45.767822,-56.63,3.955
795,WINE.JK,1.97,,,false,2026-03-06 07:08:52.800322+00,Hatten Bali Tbk.,3.5,178,,,,,2026-03-13 16:44:17.419014+00,,12.0514555,23.71,1.4679444,12.75,0.353
796,BMBL.JK,0,,,false,2026-03-06 07:08:54.108349+00,Lavender Bina Cendikia Tbk.,0,30,,,,,2026-03-13 16:44:18.007543+00,,,,0.44058684,-12.16,1.458
797,PEVE.JK,0,,,false,2026-03-06 07:08:55.40654+00,Penta Valent Tbk.,0,492,,,,,2026-03-13 16:44:18.547719+00,,,,2.622839,20.06,0.203
798,LAJU.JK,0.17,,,false,2026-03-06 07:08:56.727334+00,Jasa Berdikari Logistics Tbk.,0.13,76,,,,,2026-03-13 16:44:19.124631+00,,,,1.2604694,-1.36,-1.609
799,FWCT.JK,6.45,,,false,2026-03-06 07:08:58.054903+00,Wijaya Cahaya Timber Tbk.,8,124,,,,,2026-03-13 16:44:19.715356+00,,,,0.63651437,20.62,0.056
800,NAYZ.JK,0,,,false,2026-03-06 07:08:59.357057+00,Hassana Boga Sejahtera Tbk.,0,66,,,,,2026-03-13 16:44:20.279621+00,,,,2.4388442,-3.16,1.073
801,IRSX.JK,0,,,false,2026-03-06 07:09:00.652728+00,Folago Global Nusantara Tbk.,0,420,,,,,2026-03-13 16:44:20.848499+00,,60.08584,0,8.704663,11.94,0.029
802,PACK.JK,0,,,false,2026-03-06 07:09:01.963358+00,Abadi Nusantara Hijau Investama,0,172,,,,,2026-03-13 16:44:21.426847+00,,56.953644,0,3.236185,,-4.025
803,VAST.JK,0,,,false,2026-03-06 07:09:03.284228+00,Vastland Indonesia Tbk.,0,108,,,,,2026-03-13 16:44:22.001644+00,,,,0.84357864,4.39,0.57
804,CHIP.JK,0.18,,,false,2026-03-06 07:09:04.591163+00,Pelita Teknologi Global Tbk.,2.01,1140,,,,,2026-03-13 16:44:22.547598+00,,195.54031,34.36,12.771106,6.87,-0.203
805,HALO.JK,0,,,false,2026-03-06 07:09:05.866473+00,Haloni Jane Tbk.,0,69,,,,,2026-03-13 16:44:23.099935+00,,,,2.2964022,-3.4,1.755
806,KING.JK,0,,,false,2026-03-06 07:09:07.16178+00,Hoffmen Cleanindo Tbk.,0,252,,,,,2026-03-13 16:44:23.676051+00,,,,6.1181383,5.59,-0.331
807,PGEO.JK,5.56,,,false,2026-03-06 07:09:08.47223+00,Pertamina Geothermal Energy Tbk,53.093704,955,,,,,2026-03-13 16:44:24.212113+00,,18.270517,105.45,19895.834,6.55,-1.345
808,FUTR.JK,0,,,false,2026-03-06 07:09:09.815893+00,Futura Energi Global Tbk.,0,216,,,,,2026-03-13 16:44:24.778947+00,,,,6.519967,3.9,0.661
809,HILL.JK,0,,,false,2026-03-06 07:09:11.124531+00,Hillcon Tbk.,0,23,,,,,2026-03-13 16:44:25.351653+00,,,0,0.25023392,-8.35,-0.967
810,BDKR.JK,0.68,,,false,2026-03-06 07:09:12.427669+00,Berdikari Pondasi Perkasa Tbk.,1,148,,,,,2026-03-13 16:44:25.908382+00,,,480.77,0.9282721,-2.22,0.873
811,PTMP.JK,0,,,false,2026-03-06 07:09:13.748346+00,Mitra Pack Tbk.,0,61,,,,,2026-03-13 16:44:26.476584+00,,,0,1.0770725,-19.78,1.198
812,SAGE.JK,0,,,false,2026-03-06 07:09:15.159756+00,Saptausaha Gemilangindah Tbk.,0,30,,,,,2026-03-13 16:44:27.02828+00,,,0,0.84599984,-1.5,-0.51
813,TRON.JK,0,,,false,2026-03-06 07:09:16.456362+00,Teknologi Karya Digital Nusa Tb,0,108,,,,,2026-03-13 16:44:27.565512+00,,,,1.7385985,-18.27,-0.094
814,CUAN.JK,0.03,,,false,2026-03-06 07:09:17.785797+00,Petrindo Jaya Kreasi Tbk.,0.30456,1195,,,,,2026-03-13 16:44:28.120226+00,,57.479553,1.46,398333.34,33.18,0.488
815,NSSS.JK,0.34,,,false,2026-03-06 07:09:19.087972+00,Nusantara Sawit Sejahtera Tbk.,3,895,,,,,2026-03-13 16:44:28.691507+00,,29.479578,0,11.113595,46.45,1.284
816,GTRA.JK,0.84,,,false,2026-03-06 07:09:20.416172+00,Grahaprima Suksesmandiri Tbk.,1.82,216,,,,,2026-03-13 16:44:29.246958+00,,,,1.1313876,16.77,2.667
817,HAJJ.JK,0,,,false,2026-03-06 07:09:21.712298+00,Arsy Buana Travelindo Tbk.,0,118,,,,,2026-03-13 16:44:29.801198+00,,,,1.296162,10.34,-0.6
818,JATI.JK,0.46,,,false,2026-03-06 07:09:23.011071+00,Informasi Teknologi Indonesia T,0.46694,102,,,,,2026-03-13 16:44:30.390938+00,,,,1.7879367,11.36,0.055
819,TYRE.JK,0,,,false,2026-03-06 07:09:24.31342+00,King Tire Indonesia Tbk.,0,112,,,,,2026-03-13 16:44:30.953824+00,,,,1.1873085,7.19,-0.435
820,MPXL.JK,0.65,,,false,2026-03-06 07:09:25.67893+00,MPX Logistics International Tbk,1,153,,,,,2026-03-13 16:44:31.529717+00,,,,3.3403196,-5.6,0.243
821,SMIL.JK,1.6,,,false,2026-03-06 07:09:26.987017+00,Sarana Mitra Luas Tbk.,3.69,230,,,,,2026-03-13 16:44:32.090905+00,,19.708654,31.62,2.676535,13.83,-0.441
822,KLAS.JK,1.3,,,false,2026-03-06 07:09:28.28882+00,Pelayaran Kurnia Lautan Semesta,1,77,,,,,2026-03-13 16:44:32.665642+00,,,,1.0683316,20.38,0.967
823,MAXI.JK,0,,,false,2026-03-06 07:09:29.575395+00,Maxindo Karya Anugerah Tbk.,0,50,,,,,2026-03-13 16:44:33.225637+00,,,,3.2316442,-0.66,0.937
824,VKTR.JK,0,,,false,2026-03-06 07:09:30.939418+00,VKTR Teknologi Mobilitas Tbk.,0,680,,,,,2026-03-13 16:44:33.789401+00,,,0,28.717428,0.03,1.841
825,RELF.JK,0.59,,,false,2026-03-06 07:09:32.446129+00,Graha Mitra Asia Tbk.,0.22,37,,,,,2026-03-13 16:44:34.345818+00,,,,0.87963295,5.07,-0.44
826,CRSN.JK,2.22,,,false,2026-03-06 07:09:33.736445+00,Carsurin Tbk.,2.33,105,,,,,2026-03-13 16:44:34.960895+00,,,,1.3214694,6.65,0.272
827,GRPM.JK,0.34,,,false,2026-03-06 07:09:35.013126+00,Graha Prima Mentari Tbk.,1,294,,,,,2026-03-13 16:44:35.540212+00,,,,6.2733383,5.72,3.703
828,WIDI.JK,0,,,false,2026-03-06 07:09:36.307067+00,Widiant Jaya Krenindo Tbk.,0,29,,,,,2026-03-13 16:44:36.094452+00,,,,1.0186161,-3.72,-1.03
829,TGUK.JK,0,,,false,2026-03-06 07:09:37.570832+00,Platinum Wahab Nusantara Tbk.,0,137,,,,,2026-03-06 09:06:55.016792+00,,,,,,
830,INET.JK,0.02,,,false,2026-03-06 07:09:38.848958+00,Sinergi Inti Andalan Prima Tbk.,0.049128,258,,,,,2026-03-13 16:44:36.659305+00,,184.28572,3.54,6.347956,6.43,-2.331
831,MAHA.JK,8.57,,,false,2026-03-06 07:09:40.131988+00,Mandiri Herindo Adiperkasa Tbk.,12,140,,,,,2026-03-13 16:44:37.220666+00,,14.736842,126.32,1.2169257,12.47,
832,RMKO.JK,0,,,false,2026-03-06 07:09:41.397768+00,"Royaltama Mulia Kontraktorindo ",0,454,,,,,2026-03-13 16:44:37.836099+00,,,,3.2194927,-29.02,4.464
833,CNMA.JK,8.91,,,false,2026-03-06 07:09:42.678133+00,Nusantara Sejahtera Raya Tbk.,9,101,,,,,2026-03-13 16:44:38.40938+00,,13.015464,115.98,1.993644,17.36,0.081
834,FOLK.JK,0,,,false,2026-03-06 07:09:43.982895+00,Multi Garam Utama Tbk.,0,350,,,,,2026-03-13 16:44:38.961157+00,,144.6281,0,15.855039,-27.27,3.549
835,HBAT.JK,0,,,false,2026-03-06 07:09:45.530088+00,Minahasa Membangun Hebat Tbk.,0,302,,,,,2026-03-13 16:44:39.531209+00,,,,3.908626,8.2,2.348
836,GRIA.JK,0,,,false,2026-03-06 07:09:46.794019+00,Ingria Pratama Capitalindo Tbk.,0,102,,,,,2026-03-13 16:44:40.098878+00,,110.86956,0,1.9087541,1.73,2.261
837,PPRI.JK,0.59,,,false,2026-03-06 07:09:48.084893+00,Paperocks Indonesia Tbk.,1.05,179,,,,,2026-03-13 16:44:40.689466+00,,,,1.9805706,4.76,-0.631
838,ERAL.JK,2.48,,,false,2026-03-06 07:09:49.373555+00,Sinar Eka Selaras Tbk.,8,322,,,,,2026-03-13 16:44:41.239982+00,,9.877301,24.55,0.98392713,10.26,0.439
839,CYBR.JK,0,,,false,2026-03-06 07:09:50.628875+00,ITSEC Asia Tbk.,0,1370,,,,,2026-03-13 16:44:41.808049+00,,161.93854,0,48.82221,45.16,0.057
840,MUTU.JK,2.42,,,false,2026-03-06 07:09:51.888518+00,Mutuagung Lestari Tbk.,2.3,95,,,,,2026-03-13 16:44:42.383368+00,,,,1.3403691,8.63,0.52
841,LMAX.JK,0,,,false,2026-03-06 07:09:53.133626+00,Lupromax Pelumas Indonesia Tbk.,0,160,,,,,2026-03-13 16:44:42.916515+00,,,,2.038658,1.01,0.009
842,HUMI.JK,0.58,,,false,2026-03-06 07:09:54.515362+00,Humpuss Maritim Internasional T,1,171,,,,,2026-03-13 16:44:43.451743+00,,20.284697,12.2,19000,6.85,0.915
843,MSIE.JK,0,,,false,2026-03-06 07:09:55.879831+00,Multisarana Intan Eduka Tbk.,0,46,,,,,2026-03-13 16:44:43.992404+00,,,,0.5978374,-1.03,1.536
